"fruits","CHD","140","high",0.982
"fruits","CHD","141","mean",0.9336
"fruits","CHD","141","low",0.8954
"fruits","CHD","141","high",0.9818
"fruits","CHD","142","mean",0.9332
"fruits","CHD","142","low",0.8948
"fruits","CHD","142","high",0.9816
"fruits","CHD","143","mean",0.9328
"fruits","CHD","143","low",0.8942
"fruits","CHD","143","high",0.9814
"fruits","CHD","144","mean",0.9324
"fruits","CHD","144","low",0.8936
"fruits","CHD","144","high",0.9812
"fruits","CHD","145","mean",0.932
"fruits","CHD","145","low",0.893
"fruits","CHD","145","high",0.981
"fruits","CHD","146","mean",0.9316
"fruits","CHD","146","low",0.8924
"fruits","CHD","146","high",0.9808
"fruits","CHD","147","mean",0.9312
"fruits","CHD","147","low",0.8918
"fruits","CHD","147","high",0.9806
"fruits","CHD","148","mean",0.9308
"fruits","CHD","148","low",0.8912
"fruits","CHD","148","high",0.9804
"fruits","CHD","149","mean",0.9304
"fruits","CHD","149","low",0.8906
"fruits","CHD","149","high",0.9802
"fruits","CHD","150","mean",0.93
"fruits","CHD","150","low",0.89
"fruits","CHD","150","high",0.98
"fruits","CHD","151","mean",0.9296
"fruits","CHD","151","low",0.8894
"fruits","CHD","151","high",0.9796
"fruits","CHD","152","mean",0.9292
"fruits","CHD","152","low",0.8888
"fruits","CHD","152","high",0.9792
"fruits","CHD","153","mean",0.9288
"fruits","CHD","153","low",0.8882
"fruits","CHD","153","high",0.9788
"fruits","CHD","154","mean",0.9284
"fruits","CHD","154","low",0.8876
"fruits","CHD","154","high",0.9784
"fruits","CHD","155","mean",0.928
"fruits","CHD","155","low",0.887
"fruits","CHD","155","high",0.978
"fruits","CHD","156","mean",0.9276
"fruits","CHD","156","low",0.8864
"fruits","CHD","156","high",0.9776
"fruits","CHD","157","mean",0.9272
"fruits","CHD","157","low",0.8858
"fruits","CHD","157","high",0.9772
"fruits","CHD","158","mean",0.9268
"fruits","CHD","158","low",0.8852
"fruits","CHD","158","high",0.9768
"fruits","CHD","159","mean",0.9264
"fruits","CHD","159","low",0.8846
"fruits","CHD","159","high",0.9764
"fruits","CHD","160","mean",0.926
"fruits","CHD","160","low",0.884
"fruits","CHD","160","high",0.976
"fruits","CHD","161","mean",0.9256
"fruits","CHD","161","low",0.8834
"fruits","CHD","161","high",0.9756
"fruits","CHD","162","mean",0.9252
"fruits","CHD","162","low",0.8828
"fruits","CHD","162","high",0.9752
"fruits","CHD","163","mean",0.9248
"fruits","CHD","163","low",0.8822
"fruits","CHD","163","high",0.9748
"fruits","CHD","164","mean",0.9244
"fruits","CHD","164","low",0.8816
"fruits","CHD","164","high",0.9744
"fruits","CHD","165","mean",0.924
"fruits","CHD","165","low",0.881
"fruits","CHD","165","high",0.974
"fruits","CHD","166","mean",0.9236
"fruits","CHD","166","low",0.8804
"fruits","CHD","166","high",0.9736
"fruits","CHD","167","mean",0.9232
"fruits","CHD","167","low",0.8798
"fruits","CHD","167","high",0.9732
"fruits","CHD","168","mean",0.9228
"fruits","CHD","168","low",0.8792
"fruits","CHD","168","high",0.9728
"fruits","CHD","169","mean",0.9224
"fruits","CHD","169","low",0.8786
"fruits","CHD","169","high",0.9724
"fruits","CHD","170","mean",0.922
"fruits","CHD","170","low",0.878
"fruits","CHD","170","high",0.972
"fruits","CHD","171","mean",0.9216
"fruits","CHD","171","low",0.8774
"fruits","CHD","171","high",0.9716
"fruits","CHD","172","mean",0.9212
"fruits","CHD","172","low",0.8768
"fruits","CHD","172","high",0.9712
"fruits","CHD","173","mean",0.9208
"fruits","CHD","173","low",0.8762
"fruits","CHD","173","high",0.9708
"fruits","CHD","174","mean",0.9204
"fruits","CHD","174","low",0.8756
"fruits","CHD","174","high",0.9704
"fruits","CHD","175","mean",0.92
"fruits","CHD","175","low",0.875
"fruits","CHD","175","high",0.97
"fruits","CHD","176","mean",0.9196
"fruits","CHD","176","low",0.8744
"fruits","CHD","176","high",0.9696
"fruits","CHD","177","mean",0.9192
"fruits","CHD","177","low",0.8738
"fruits","CHD","177","high",0.9692
"fruits","CHD","178","mean",0.9188
"fruits","CHD","178","low",0.8732
"fruits","CHD","178","high",0.9688
"fruits","CHD","179","mean",0.9184
"fruits","CHD","179","low",0.8726
"fruits","CHD","179","high",0.9684
"fruits","CHD","180","mean",0.918
"fruits","CHD","180","low",0.872
"fruits","CHD","180","high",0.968
"fruits","CHD","181","mean",0.9176
"fruits","CHD","181","low",0.8714
"fruits","CHD","181","high",0.9676
"fruits","CHD","182","mean",0.9172
"fruits","CHD","182","low",0.8708
"fruits","CHD","182","high",0.9672
"fruits","CHD","183","mean",0.9168
"fruits","CHD","183","low",0.8702
"fruits","CHD","183","high",0.9668
"fruits","CHD","184","mean",0.9164
"fruits","CHD","184","low",0.8696
"fruits","CHD","184","high",0.9664
"fruits","CHD","185","mean",0.916
"fruits","CHD","185","low",0.869
"fruits","CHD","185","high",0.966
"fruits","CHD","186","mean",0.9156
"fruits","CHD","186","low",0.8684
"fruits","CHD","186","high",0.9656
"fruits","CHD","187","mean",0.9152
"fruits","CHD","187","low",0.8678
"fruits","CHD","187","high",0.9652
"fruits","CHD","188","mean",0.9148
"fruits","CHD","188","low",0.8672
"fruits","CHD","188","high",0.9648
"fruits","CHD","189","mean",0.9144
"fruits","CHD","189","low",0.8666
"fruits","CHD","189","high",0.9644
"fruits","CHD","190","mean",0.914
"fruits","CHD","190","low",0.866
"fruits","CHD","190","high",0.964
"fruits","CHD","191","mean",0.9136
"fruits","CHD","191","low",0.8654
"fruits","CHD","191","high",0.9636
"fruits","CHD","192","mean",0.9132
"fruits","CHD","192","low",0.8648
"fruits","CHD","192","high",0.9632
"fruits","CHD","193","mean",0.9128
"fruits","CHD","193","low",0.8642
"fruits","CHD","193","high",0.9628
"fruits","CHD","194","mean",0.9124
"fruits","CHD","194","low",0.8636
"fruits","CHD","194","high",0.9624
"fruits","CHD","195","mean",0.912
"fruits","CHD","195","low",0.863
"fruits","CHD","195","high",0.962
"fruits","CHD","196","mean",0.9116
"fruits","CHD","196","low",0.8624
"fruits","CHD","196","high",0.9616
"fruits","CHD","197","mean",0.9112
"fruits","CHD","197","low",0.8618
"fruits","CHD","197","high",0.9612
"fruits","CHD","198","mean",0.9108
"fruits","CHD","198","low",0.8612
"fruits","CHD","198","high",0.9608
"fruits","CHD","199","mean",0.9104
"fruits","CHD","199","low",0.8606
"fruits","CHD","199","high",0.9604
"fruits","CHD","200","mean",0.91
"fruits","CHD","200","low",0.86
"fruits","CHD","200","high",0.96
"fruits","CHD","201","mean",0.9096
"fruits","CHD","201","low",0.8596
"fruits","CHD","201","high",0.9596
"fruits","CHD","202","mean",0.9092
"fruits","CHD","202","low",0.8592
"fruits","CHD","202","high",0.9592
"fruits","CHD","203","mean",0.9088
"fruits","CHD","203","low",0.8588
"fruits","CHD","203","high",0.9588
"fruits","CHD","204","mean",0.9084
"fruits","CHD","204","low",0.8584
"fruits","CHD","204","high",0.9584
"fruits","CHD","205","mean",0.908
"fruits","CHD","205","low",0.858
"fruits","CHD","205","high",0.958
"fruits","CHD","206","mean",0.9076
"fruits","CHD","206","low",0.8576
"fruits","CHD","206","high",0.9576
"fruits","CHD","207","mean",0.9072
"fruits","CHD","207","low",0.8572
"fruits","CHD","207","high",0.9572
"fruits","CHD","208","mean",0.9068
"fruits","CHD","208","low",0.8568
"fruits","CHD","208","high",0.9568
"fruits","CHD","209","mean",0.9064
"fruits","CHD","209","low",0.8564
"fruits","CHD","209","high",0.9564
"fruits","CHD","210","mean",0.906
"fruits","CHD","210","low",0.856
"fruits","CHD","210","high",0.956
"fruits","CHD","211","mean",0.9056
"fruits","CHD","211","low",0.8556
"fruits","CHD","211","high",0.9556
"fruits","CHD","212","mean",0.9052
"fruits","CHD","212","low",0.8552
"fruits","CHD","212","high",0.9552
"fruits","CHD","213","mean",0.9048
"fruits","CHD","213","low",0.8548
"fruits","CHD","213","high",0.9548
"fruits","CHD","214","mean",0.9044
"fruits","CHD","214","low",0.8544
"fruits","CHD","214","high",0.9544
"fruits","CHD","215","mean",0.904
"fruits","CHD","215","low",0.854
"fruits","CHD","215","high",0.954
"fruits","CHD","216","mean",0.9036
"fruits","CHD","216","low",0.8536
"fruits","CHD","216","high",0.9536
"fruits","CHD","217","mean",0.9032
"fruits","CHD","217","low",0.8532
"fruits","CHD","217","high",0.9532
"fruits","CHD","218","mean",0.9028
"fruits","CHD","218","low",0.8528
"fruits","CHD","218","high",0.9528
"fruits","CHD","219","mean",0.9024
"fruits","CHD","219","low",0.8524
"fruits","CHD","219","high",0.9524
"fruits","CHD","220","mean",0.902
"fruits","CHD","220","low",0.852
"fruits","CHD","220","high",0.952
"fruits","CHD","221","mean",0.9016
"fruits","CHD","221","low",0.8516
"fruits","CHD","221","high",0.9516
"fruits","CHD","222","mean",0.9012
"fruits","CHD","222","low",0.8512
"fruits","CHD","222","high",0.9512
"fruits","CHD","223","mean",0.9008
"fruits","CHD","223","low",0.8508
"fruits","CHD","223","high",0.9508
"fruits","CHD","224","mean",0.9004
"fruits","CHD","224","low",0.8504
"fruits","CHD","224","high",0.9504
"fruits","CHD","225","mean",0.9
"fruits","CHD","225","low",0.85
"fruits","CHD","225","high",0.95
"fruits","CHD","226","mean",0.8996
"fruits","CHD","226","low",0.8496
"fruits","CHD","226","high",0.9496
"fruits","CHD","227","mean",0.8992
"fruits","CHD","227","low",0.8492
"fruits","CHD","227","high",0.9492
"fruits","CHD","228","mean",0.8988
"fruits","CHD","228","low",0.8488
"fruits","CHD","228","high",0.9488
"fruits","CHD","229","mean",0.8984
"fruits","CHD","229","low",0.8484
"fruits","CHD","229","high",0.9484
"fruits","CHD","230","mean",0.898
"fruits","CHD","230","low",0.848
"fruits","CHD","230","high",0.948
"fruits","CHD","231","mean",0.8976
"fruits","CHD","231","low",0.8476
"fruits","CHD","231","high",0.9476
"fruits","CHD","232","mean",0.8972
"fruits","CHD","232","low",0.8472
"fruits","CHD","232","high",0.9472
"fruits","CHD","233","mean",0.8968
"fruits","CHD","233","low",0.8468
"fruits","CHD","233","high",0.9468
"fruits","CHD","234","mean",0.8964
"fruits","CHD","234","low",0.8464
"fruits","CHD","234","high",0.9464
"fruits","CHD","235","mean",0.896
"fruits","CHD","235","low",0.846
"fruits","CHD","235","high",0.946
"fruits","CHD","236","mean",0.8956
"fruits","CHD","236","low",0.8456
"fruits","CHD","236","high",0.9456
"fruits","CHD","237","mean",0.8952
"fruits","CHD","237","low",0.8452
"fruits","CHD","237","high",0.9452
"fruits","CHD","238","mean",0.8948
"fruits","CHD","238","low",0.8448
"fruits","CHD","238","high",0.9448
"fruits","CHD","239","mean",0.8944
"fruits","CHD","239","low",0.8444
"fruits","CHD","239","high",0.9444
"fruits","CHD","240","mean",0.894
"fruits","CHD","240","low",0.844
"fruits","CHD","240","high",0.944
"fruits","CHD","241","mean",0.8936
"fruits","CHD","241","low",0.8436
"fruits","CHD","241","high",0.9436
"fruits","CHD","242","mean",0.8932
"fruits","CHD","242","low",0.8432
"fruits","CHD","242","high",0.9432
"fruits","CHD","243","mean",0.8928
"fruits","CHD","243","low",0.8428
"fruits","CHD","243","high",0.9428
"fruits","CHD","244","mean",0.8924
"fruits","CHD","244","low",0.8424
"fruits","CHD","244","high",0.9424
"fruits","CHD","245","mean",0.892
"fruits","CHD","245","low",0.842
"fruits","CHD","245","high",0.942
"fruits","CHD","246","mean",0.8916
"fruits","CHD","246","low",0.8416
"fruits","CHD","246","high",0.9416
"fruits","CHD","247","mean",0.8912
"fruits","CHD","247","low",0.8412
"fruits","CHD","247","high",0.9412
"fruits","CHD","248","mean",0.8908
"fruits","CHD","248","low",0.8408
"fruits","CHD","248","high",0.9408
"fruits","CHD","249","mean",0.8904
"fruits","CHD","249","low",0.8404
"fruits","CHD","249","high",0.9404
"fruits","CHD","250","mean",0.89
"fruits","CHD","250","low",0.84
"fruits","CHD","250","high",0.94
"fruits","CHD","251","mean",0.8896
"fruits","CHD","251","low",0.8394
"fruits","CHD","251","high",0.9396
"fruits","CHD","252","mean",0.8892
"fruits","CHD","252","low",0.8388
"fruits","CHD","252","high",0.9392
"fruits","CHD","253","mean",0.8888
"fruits","CHD","253","low",0.8382
"fruits","CHD","253","high",0.9388
"fruits","CHD","254","mean",0.8884
"fruits","CHD","254","low",0.8376
"fruits","CHD","254","high",0.9384
"fruits","CHD","255","mean",0.888
"fruits","CHD","255","low",0.837
"fruits","CHD","255","high",0.938
"fruits","CHD","256","mean",0.8876
"fruits","CHD","256","low",0.8364
"fruits","CHD","256","high",0.9376
"fruits","CHD","257","mean",0.8872
"fruits","CHD","257","low",0.8358
"fruits","CHD","257","high",0.9372
"fruits","CHD","258","mean",0.8868
"fruits","CHD","258","low",0.8352
"fruits","CHD","258","high",0.9368
